ciqual_code,nom,Énergie_kcal_100g,Lipides_g_100g,AG_saturés_g_100g,Acide_oléique_W9_g_100g,Acide_linoléique_W6_LA_g_100g,Acide_alpha-linolénique_W3_ALA_g_100g,EPA_g_100g,DHA_g_100g,Cholestérol_mg_100g,Glucides_g_100g,Sucres_g_100g,Fibres_g_100g,Protéines_g_100g,Sel_g_100g,Calcium_mg_100g,Cuivre_mg_100g,Fer_mg_100g,Iode_µg_100g,Magnésium_mg_100g,Manganèse_mg_100g,Phosphore_mg_100g,Potassium_mg_100g,Sélénium_µg_100g,Sodium_mg_100g,Zinc_mg_100g,Rétinol_µg_100g,Beta-Carotène_µg_100g,Vitamine_D_µg_100g,Vitamine_E_mg_100g,Vitamine_K1_µg_100g,Vitamine_K2_µg_100g,Vitamine_C_mg_100g,Vitamine_B1_mg_100g,Vitamine_B2_mg_100g,Vitamine_B3_mg_100g,Vitamine_B5_mg_100g,Vitamine_B6_mg_100g,Vitamine_B9_µg_100g,Vitamine_B12_µg_100g,Eau_g_100g,Fructose_g_100g,Galactose_g_100g,Glucose_g_100g,Lactose_g_100g,Maltose_g_100g,Saccharose_g_100g,Amidon_g_100g,Polyols_g_100g,Alcool_g_100g
17440,Huile de tournesol,900.0,100.0,11.1,26.7,56.3,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.25,0.025,0.2,0.01,0.05,20.0,0.05,0.01,0.3,0.3,20.0,10.0,0.05,0.0,5.0,0.25,41.08,0.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16030,Huile ou beurre de cacao,900.0,100.0,59.7,32.6,2.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.7,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0
16110,Huile ou beurre de karité,900.0,100.0,46.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0
16060,"Huile ou graisse de coco (coprah), raffinée",900.0,100.0,86.5,5.8,1.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16040,"Huile ou graisse de coco, sans précision",897.0,99.5,84.5,6.07,1.68,0.019,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,1.0,0.0,0.045,,0.0,0.0,0.0,0.0,,0.0,0.02,0.0,0.0,0.0,,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03,,,,,,,0.0,0.0,0.0
16050,"Huile ou graisse de coco, vierge",899.0,99.9,85.4,3.95,0.61,0.046,0.046,0.046,0.0,0.0,0.0,0.0,0.16,4.0,10.0,0.04,0.5,2.5,2.0,0.04,3.01,8.0,0.83,4.0,1.0,16.0,30.0,,,50.0,,2.0,,,,,,,,0.09,,,,,,,0.0,0.0,0.0
16200,"Huile ou graisse de palmiste, sans précision",900.0,100.0,81.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.7,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0
16128,"Huile pour friture, sans précision",900.0,100.0,9.86,37.5,43.7,2.22,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.013,0.4,0.05,0.05,20.0,0.05,0.01,0.3,0.3,20.0,5.0,0.05,0.0,5.0,0.25,,12.1,,,,,,,,,,0.03,,,,,,,0.0,0.0,0.0
17001,Huile végétale (aliment moyen),899.0,99.9,12.9,51.9,26.7,1.16,0.0044,0.0055,0.0,0.032,0.0,0.0,0.18,0.01,0.31,0.0076,0.024,8.84,0.056,0.0066,0.13,0.18,18.8,4.08,0.026,0.0,102.0,0.11,,36.8,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035,"Huître creuse, crue",67.2,1.91,0.34,0.039,0.015,0.012,0.15,0.071,20.3,3.86,0.0,0.0,8.64,1.41,81.0,1.45,2.07,101.0,78.1,0.58,94.6,215.0,14.9,566.0,21.8,14.2,0.0,0.5,,,,6.5,0.037,0.15,1.95,0.65,0.095,6.5,28.6,83.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10036,"Huître plate, crue",53.5,0.9,0.17,,,,,,98.0,1.16,0.0,0.0,10.2,1.28,186.0,,6.0,,,,267.0,260.0,,510.0,45.0,75.0,0.0,0.54,0.46,,,0.0,0.1,0.2,1.5,,0.16,10.0,,85.7,,,,,,,0.0,0.0,0.0
10011,"Huître, sans précision, crue",67.2,1.91,0.34,0.039,0.015,0.012,0.15,0.071,20.3,3.86,0.0,0.0,8.64,1.45,92.7,1.29,2.18,101.0,90.2,0.55,94.6,175.0,23.5,578.0,22.5,14.2,,0.5,,0.0,,5.13,0.037,0.15,1.95,0.65,0.095,12.5,28.6,83.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20823,"Igname cousse-couche, pulpe, cuit à la vapeur, prélevé à la Martinique",88.9,0.3,,,,,0.0,0.0,0.0,17.9,,3.9,1.65,,,0.0,,,,0.09,,198.0,,,,0.0,,,0.14,,,0.87,,,0.1,,,,,75.4,,,,,,,17.9,0.0,0.0
20824,"Igname jaune, pulpe, cuit à la vapeur, prélevé à la Martinique",127.0,0.37,,,,,0.0,0.0,0.0,27.6,,2.67,2.04,,,0.05,,,,0.15,,349.0,,,,0.0,,,0.27,,,0.81,,,0.6,,,,,66.6,,,,,,,25.2,0.0,0.0
20825,"Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique",93.3,0.3,,,,,0.0,0.0,0.0,18.4,,3.9,2.25,,,0.01,,,,0.03,,25.1,,,,0.0,,,0.18,,,22.0,,,0.7,,,,,74.2,,,,,,,18.4,0.0,0.0
53672,"Igname, crue",111.0,0.2,0.038,0.006,0.063,0.012,0.0,0.0,0.0,23.9,,4.1,1.25,0.023,17.0,0.18,0.54,,21.0,0.4,55.0,816.0,,9.0,0.24,0.0,,0.0,,,,0.0,0.11,0.032,0.55,0.31,0.29,,0.0,69.6,,,,,,,,0.0,0.0
53503,"Igname, épluchée, bouillie/cuite à l'eau",109.0,0.14,0.029,,,,0.0,0.0,0.0,23.6,0.49,3.9,1.49,0.02,14.0,0.15,0.52,,18.0,0.37,49.0,670.0,,8.0,0.2,0.0,73.0,0.0,,2.3,,12.1,0.095,0.028,0.55,0.31,0.23,,0.0,70.1,,,,,,,,0.0,0.0
53502,"Igname, pelée, crue",111.0,0.17,0.037,,,,0.0,0.0,0.0,23.7,0.5,4.1,1.53,0.023,17.0,0.18,0.54,,21.0,0.4,55.0,816.0,,9.0,0.24,0.0,83.0,0.0,,2.3,,17.1,0.11,0.032,0.55,0.31,0.29,,0.0,69.6,0.1,,0.2,,,,,0.0,0.0
39215,"Ile flottante, rayon frais",131.0,3.05,1.53,0.66,0.31,0.004,,,31.5,21.4,19.4,0.067,4.7,0.12,97.0,0.1,0.4,11.7,9.8,0.1,27.8,126.0,6.0,45.0,0.9,41.0,4.0,0.5,,,,0.5,0.04,0.21,0.1,0.58,0.059,10.5,0.26,70.1,1.07,0.002,1.31,3.14,0.58,13.3,1.95,0.0,0.0
20903,Isolat de soja,402.0,3.39,0.42,,,,0.0,0.0,0.0,1.76,0.0,5.6,80.5,2.51,178.0,1.6,14.5,,39.0,1.49,776.0,81.0,,1010.0,4.03,0.0,0.0,0.0,,0.0,,0.0,0.18,0.1,1.44,0.06,0.1,176.0,0.0,4.98,,,,,,,,,0.0
28905,Jambon à l'os braisé,198.0,12.3,4.68,,,,0.0,0.0,62.0,0.3,0.0,0.0,21.6,2.97,7.0,0.083,0.87,,19.0,0.014,187.0,286.0,19.5,1190.0,2.32,0.0,0.0,0.7,0.28,0.0,,,0.6,0.22,4.46,0.46,0.38,3.0,0.64,64.8,,,,,,,0.0,0.0,0.0
28800,Jambon cru,239.0,13.2,5.09,5.05,1.24,0.1,0.001,0.004,72.2,4.27,0.75,0.0,25.9,5.67,10.4,0.079,0.97,1.2,36.2,0.012,228.0,591.0,5.66,2250.0,2.37,,0.0,0.6,0.21,,,13.0,0.89,0.21,8.1,,0.56,1.24,0.33,50.1,0.3,,0.3,,0.3,0.3,0.0,0.0,0.0
28801,Jambon cru fumé,246.0,16.1,6.72,5.95,1.44,0.11,0.0,0.0025,68.0,0.98,0.53,0.0,24.2,5.17,7.58,0.1,1.58,5.0,20.0,0.1,241.0,252.0,24.2,2050.0,0.28,0.0,0.0,0.5,0.28,0.0,,13.0,0.41,0.19,3.4,0.6,0.4,1.5,1.0,55.8,0.15,,0.15,0.0,0.15,0.15,0.0,0.0,0.0
28804,"Jambon cru fumé, allégé en matière grasse",142.0,3.4,0.71,0.94,0.29,0.02,0.0,0.0,,0.1,,0.0,27.7,4.24,,,,,,,,,25.8,1700.0,,,0.0,0.9,0.28,0.0,,,,,,,,5.0,0.88,63.9,,,,,,,0.0,0.0,0.0
28910,"Jambon cuit, choix",125.0,4.5,1.78,,,,,,,1.7,1.7,0.08,19.5,2.1,,,,,,,146.0,,19.5,945.0,,,0.0,0.8,0.28,0.0,,,,,,,,3.0,0.68,72.3,,,,,,,0.0,0.0,0.0
28912,"Jambon cuit, choix, avec couenne",137.0,6.3,,,,,,,,0.55,0.2,0.0,19.4,2.53,,,,,,,136.0,,19.5,1000.0,,,0.0,0.8,0.28,0.0,,,,,,,,3.0,0.68,71.5,,,,,,,0.0,0.0,0.0
28913,"Jambon cuit, choix, découenné dégraissé",115.0,3.24,1.18,,,,,,,1.88,1.32,0.15,19.6,1.96,10.0,,,,,,145.0,358.0,19.5,774.0,,,0.0,0.8,0.25,0.0,,,,,,,,3.0,0.65,72.1,,,,,,,0.0,0.0,0.0
28925,"Jambon cuit, de Paris, découenné dégraissé",115.0,3.42,,,,,,,,1.08,,0.0,20.0,,,,,,,,426.0,,19.5,,,,0.0,0.8,0.25,0.0,,,,,,,,3.0,0.65,,,,,,,,0.0,0.0,0.0
28803,"Jambon cuit, fumé",135.0,5.8,2.36,2.71,0.58,0.056,0.096,,34.1,0.79,0.62,0.1,20.0,1.93,4.3,0.077,1.84,5.0,23.5,0.1,298.0,435.0,14.0,797.0,4.35,0.0,0.0,0.63,0.28,0.0,,,0.65,0.17,6.95,0.42,0.46,17.4,0.28,73.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28900,"Jambon cuit, supérieur",113.0,2.83,1.1,1.12,0.24,0.012,0.064,0.01,39.8,0.76,0.69,0.19,21.0,1.87,20.0,0.2,0.54,5.0,22.5,0.2,193.0,362.0,10.4,788.0,2.0,0.0,0.0,0.5,0.28,0.0,,18.1,0.54,0.2,5.73,0.4,0.3,16.0,0.31,73.3,,,,,,,0.0,0.0,0.0
28901,"Jambon cuit, supérieur, avec couenne",118.0,3.59,1.2,,0.45,0.035,,,,0.91,0.86,0.25,20.4,1.96,,,,,,,265.0,,19.5,778.0,,,0.0,0.8,0.28,0.0,,,,,,,,3.0,0.68,72.2,,,,,,,0.0,0.0,0.0
28902,"Jambon cuit, supérieur, découenné",117.0,3.52,1.36,,,,,,62.0,0.77,0.76,0.05,20.5,1.87,,,1.5,,,,135.0,440.0,,742.0,6.5,,0.0,,0.05,,,,0.52,0.25,2.6,,0.22,0.0,,73.0,,,,,,,0.0,0.0,0.0
28906,"Jambon cuit, supérieur, découenné dégraissé",115.0,3.66,1.24,0.8,0.22,0.012,0.0,0.0,57.0,0.14,0.14,0.32,20.3,1.82,20.0,0.2,0.8,6.0,22.6,0.2,210.0,313.0,11.0,722.0,2.2,0.0,0.0,0.7,0.17,0.0,4.4,,0.64,0.22,5.6,0.7,0.3,2.7,0.32,72.8,0.3,,0.14,0.3,0.3,0.3,0.0,0.0,0.0
28907,"Jambon cuit, supérieur, dégraissé découenne, à teneur réduite en sel",121.0,3.83,1.5,,,,,,,0.74,0.74,0.42,20.8,1.48,,,,,,,,,19.5,575.0,,,0.0,0.8,0.28,0.0,,,,,,,,3.0,0.68,,,,,,,,0.0,0.0,0.0
28811,Jambon de Bayonne,243.0,12.6,4.93,6.27,1.27,0.083,0.0015,0.0,,4.51,0.5,0.0,28.0,5.75,,,,,,,,554.0,25.8,2270.0,,,0.0,0.9,0.28,0.0,,13.0,,,,,,5.0,0.88,48.6,0.3,,0.3,,0.3,0.3,0.0,0.0,0.0
28964,Jambon de dinde ou blanc de dinde en tranche,99.3,1.67,0.54,0.47,0.39,0.032,0.0015,0.003,49.7,0.023,0.023,0.39,20.9,1.9,7.1,0.04,0.35,20.0,26.0,0.02,230.0,370.0,50.0,763.0,0.92,21.0,0.0,0.5,0.39,0.8,,26.3,0.058,0.065,8.86,0.61,0.35,17.3,0.6,74.0,0.2,,0.023,0.2,0.2,0.4,0.0,0.0,0.0
28700,Jambon de porc à cuire ou jambon à rôtir/cuire au four,163.0,9.0,4.0,1.11,0.5,0.014,0.0,0.0,69.0,1.75,1.0,0.5,18.8,1.8,7.67,0.094,0.88,,22.0,0.026,217.0,338.0,30.8,870.0,2.15,2.5,0.0,0.47,0.22,0.0,,0.8,0.71,0.26,5.4,0.7,0.48,8.0,0.62,70.1,,,,,,,0.0,0.0,0.0
28963,Jambon de poulet ou blanc de poulet en tranche,105.0,1.79,0.54,0.5,0.28,0.027,0.0043,0.0071,43.4,1.39,1.13,0.53,20.7,1.86,6.3,0.04,0.34,20.0,29.0,0.01,240.0,380.0,50.0,766.0,0.58,21.0,0.0,0.5,0.07,0.8,,17.9,0.086,0.08,9.62,1.16,0.3,5.64,0.29,74.3,0.2,,0.5,0.2,0.2,0.4,0.0,0.0,0.0
28965,"Jambon de volaille ou blanc de volaille, à teneur réduite en sel, en tranche",108.0,1.65,0.53,,,,,,,1.6,1.23,0.71,21.3,1.38,,,,,,,,,11.7,548.0,,,0.0,,0.07,0.5,,,,,,,,3.0,0.24,,,,,,,,0.0,0.0,0.0
8395,Jambon en croûte,236.0,11.8,5.71,,,,0.0,,48.4,17.8,1.82,0.77,14.4,1.92,21.3,0.063,0.96,6.12,19.5,0.052,148.0,280.0,6.72,727.0,1.28,,34.5,0.46,1.03,,,7.21,0.5,0.16,3.34,0.38,0.23,4.14,0.52,52.2,,,,,,,13.2,0.0,0.0
8429,Jambon persillé en gelée,151.0,7.9,2.8,3.14,0.77,0.08,0.01,0.01,62.5,0.48,0.3,0.0,19.0,1.67,12.0,0.08,0.72,20.0,15.0,0.04,130.0,280.0,20.0,669.0,1.7,21.0,103.0,0.32,,5.89,,10.4,0.22,0.057,2.11,0.41,0.15,11.8,0.38,69.6,0.2,,0.3,0.2,0.2,0.2,0.35,0.0,0.0
28812,Jambon sec,230.0,12.6,4.99,,1.17,0.043,,,,0.48,0.33,0.0,28.7,5.7,,,,,,,,,25.8,2250.0,,,0.0,0.9,0.28,0.0,,,,,,,,5.0,0.88,53.2,0.3,,0.3,0.3,0.3,0.3,0.0,0.0,0.0
28844,Jambon sec de Parme,248.0,15.4,5.42,,,,,,,0.3,0.3,0.0,27.2,5.53,16.0,,0.7,,,,,,,2180.0,,,,,,,,13.0,,,,,,,,53.3,,,,,,,0.0,0.0,0.0
28845,Jambon sec Serrano,235.0,12.3,5.2,,1.31,0.071,,,,0.76,0.36,0.0,30.4,5.02,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,54.1,0.3,,0.3,,0.3,0.3,0.0,0.0,0.0
28960,"Jambonneau, cuit",157.0,6.0,2.25,2.47,0.56,0.038,,,,5.43,0.65,0.4,20.0,1.99,,,,,,,123.0,,19.5,785.0,,,0.0,0.8,0.28,0.0,,,0.4,1.81,4.2,,0.29,3.0,0.32,65.5,,,,0.0,,,0.0,0.0,0.0
26240,"Joëls (petits poissons entiers) pour friture, crus",88.9,2.1,0.4,,,,,,,0.0,0.0,0.0,17.5,0.27,60.0,,0.9,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
20265,"Julienne ou brunoise de légumes, surgelée, crue",27.9,0.25,0.1,,,,0.0,0.0,0.0,4.08,3.13,2.28,1.19,0.1,43.5,,0.55,,,,,,,54.5,,0.0,,,,,,9.0,,,,,,,,,,,,,,,,,0.0
26130,"Julienne ou lingue, crue",80.8,0.44,0.11,0.032,,0.0,0.051,0.077,38.0,0.0,0.0,0.0,19.2,0.26,27.6,0.065,0.68,43.5,62.5,0.03,204.0,365.0,37.5,128.0,0.59,15.8,,0.0,,0.0,,0.0,0.09,0.11,2.08,0.32,0.3,7.0,0.78,79.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26234,"Julienne ou lingue, cuite",98.0,0.0,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,64.9,0.0,0.0,0.0,24.5,0.21,13.0,0.02,0.14,49.0,31.0,0.01,180.0,330.0,60.0,84.3,0.62,21.0,,0.5,,0.8,,0.0,0.024,0.01,2.26,0.22,0.22,19.5,0.78,73.9,,,,,,,0.0,0.0,0.0
2000,"Jus d'ananas, à base de concentré",52.3,0.096,0.044,0.012,0.022,0.017,0.0,0.0,0.0,11.9,11.9,0.18,0.41,0.011,14.3,0.03,0.15,1.0,17.0,1.46,9.12,144.0,10.0,4.62,0.066,0.0,3.0,0.0,,0.3,,15.0,0.058,0.021,0.2,0.056,0.1,18.0,0.0,87.1,2.75,0.0,3.1,0.0,0.1,4.57,0.0,0.0,0.0
2073,"Jus d'ananas, pur jus",52.9,0.074,0.031,,,,,,0.0,12.1,12.1,0.22,0.41,0.013,8.08,0.04,0.18,1.0,13.6,1.2,9.8,134.0,1.1,5.2,0.073,0.0,,0.0,0.02,,,14.0,0.055,0.02,0.3,0.15,0.1,23.0,0.0,86.3,2.79,,3.17,,,4.24,0.0,0.0,0.0
2377,"Jus d'orange sanguine, pur jus",45.6,0.1,0.043,,,,,,0.0,10.2,9.75,0.68,0.63,0.01,,,,,,,,,,4.0,,0.0,,0.0,,,,39.8,,,,,,,0.0,,,,,,,,0.0,,0.0
2012,"Jus d'orange, à base de concentré",45.6,0.13,0.034,0.022,0.023,0.0065,0.0,0.0,0.0,9.59,9.59,0.25,0.63,0.0084,7.25,0.023,0.08,0.45,10.9,0.02,16.9,154.0,10.0,3.44,0.022,0.0,10.6,0.0,,0.0,,44.2,0.08,0.039,0.3,0.24,0.1,30.0,0.0,89.7,2.6,0.0,2.42,0.2,0.098,3.17,0.0,0.0,0.0
2013,"Jus d'orange, frais",44.8,0.2,0.024,,,,0.0,0.0,0.0,9.19,8.4,0.2,0.7,0.0028,10.5,0.025,0.079,1.0,13.2,0.022,17.0,200.0,10.0,1.11,0.027,0.0,33.0,0.0,,0.1,,50.0,0.09,0.03,0.4,0.19,0.04,30.0,0.0,88.3,2.15,,1.97,0.0,,4.29,0.0,,0.0
2070,"Jus d'orange, pur jus",45.4,0.11,0.053,,,,0.0,0.0,0.0,9.61,9.61,0.28,0.61,0.012,0.41,0.022,0.068,0.7,10.0,0.021,16.5,165.0,,4.81,0.045,0.0,26.2,0.0,,0.1,,37.0,0.08,0.021,0.3,0.24,0.1,30.0,0.0,88.2,2.56,0.0,2.47,0.0,0.098,3.46,0.0,0.0,0.0
2381,Jus de canneberge ou cranberry,49.8,0.13,0.01,,,,0.0,0.0,0.0,12.1,12.1,0.1,,0.005,8.0,0.055,0.25,,6.0,,13.0,77.0,,2.0,0.1,0.0,27.0,0.0,,5.1,,9.3,0.009,0.018,0.091,,0.052,1.0,0.0,87.1,,,,,,,0.0,,0.0
13408,"Jus de carambole, prélevé à la Martinique, jus filtré",1.3,0.15,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,7.0,,,,,,,,91.6,,,,,,,0.0,,0.0
13409,"Jus de carambole, prélevée à la Martinique, jus non filtré",0.5,0.03,,,,,,,0.0,,,,0.063,,,,,,,,,,,,,0.0,,,,,,14.2,,,,,,,,90.4,,,,,,,0.0,,0.0
2006,"Jus de carotte, pur jus",29.4,0.1,0.037,0.002,0.05,0.0073,0.0,0.0,0.0,6.55,5.95,0.33,0.4,0.1,13.6,0.051,0.46,2.0,8.75,0.071,25.6,210.0,2.2,42.5,0.086,0.0,9300.0,0.0,,15.5,,8.5,0.092,0.055,0.39,0.23,0.22,4.0,0.0,88.9,1.31,,1.38,,,3.06,0.0,,0.0
2040,"Jus de cerise des Antilles ou d'acérola, frais",22.9,0.3,0.068,,,,0.0,0.0,0.0,4.5,4.5,0.3,0.4,0.0075,10.0,0.086,0.5,,12.0,,9.0,97.0,,3.0,0.1,0.0,305.0,,,1.4,,1600.0,0.02,0.06,0.4,0.21,0.004,14.0,0.0,94.3,,,,,,,0.0,,0.0
13410,"Jus de citron punch (variété petit calibre), pur jus, prélevé à la Martinique",3.2,0.14,,,,,,,0.0,,,,0.48,,,,,,,,,,,,,0.0,,,,,,23.2,,,,,,,,92.0,,,,,,,0.0,,0.0
13411,"Jus de citron vert (variété gros calibre), pur jus, prélevé à la Martinique",6.9,0.46,,,,,,,0.0,,,,0.69,,,,,,,,,,,,,0.0,,,,,,23.7,,,,,,,,91.4,,,,,,,0.0,,0.0
2030,"Jus de citron vert, frais",9.87,0.07,0.008,,,,0.0,0.0,0.0,1.69,1.69,0.4,0.42,0.005,14.0,0.027,0.09,,8.0,0.018,14.0,117.0,,2.0,0.08,0.0,30.0,0.0,,0.6,,30.0,0.025,0.015,0.14,0.12,0.038,10.0,0.0,90.8,0.61,0.0,0.6,0.0,0.0,0.48,0.0,,0.0
2031,"Jus de citron vert, pur jus",25.7,0.23,0.026,,,,0.0,0.0,0.0,1.69,1.69,0.45,0.25,0.026,12.0,0.03,0.23,1.2,7.0,0.008,10.0,75.0,,10.5,0.06,0.0,10.0,0.0,,0.5,,6.4,0.033,0.003,0.16,0.066,0.027,8.0,0.0,92.5,,,,,,,0.0,,0.0
2007,"Jus de citron, fait maison",28.6,0.24,0.04,0.004,0.012,0.009,0.0,0.0,0.0,2.52,2.52,0.3,0.35,0.0065,12.4,0.042,0.08,0.9,5.99,0.008,8.0,103.0,2.2,2.62,0.049,0.0,1.0,0.0,,0.0,,38.7,0.024,0.015,0.091,0.13,0.046,20.0,0.0,92.3,1.1,0.0,0.99,0.0,0.0,0.43,0.0,,0.0
2028,"Jus de citron, pur jus",29.4,0.29,0.038,,,,0.0,0.0,0.0,6.1,2.4,0.4,0.4,0.053,11.0,0.037,0.13,,8.0,0.02,9.0,102.0,,21.0,0.06,0.0,2.0,0.0,,0.0,,24.8,0.041,0.009,0.2,0.091,0.043,10.0,0.0,92.5,,,,,,,0.0,,0.0
2034,"Jus de clémentine ou mandarine, pur jus",46.7,0.14,0.043,,,,,,0.0,10.4,10.0,0.15,0.66,0.0094,2.8,0.1,0.3,1.0,9.3,0.1,16.0,123.0,0.5,3.79,0.1,0.0,30.0,0.0,0.09,,,17.6,0.077,0.018,0.25,0.13,0.066,19.0,0.0,88.0,2.0,,1.6,0.2,0.2,5.1,0.0,,0.0
13412,"Jus de corossol, prélevé à la Martinique",6.5,0.43,,,,,,,0.0,,,,0.65,,,,,,,,,,,,,0.0,,,,,,16.3,,,,,,,,84.0,,,,,,,0.0,,0.0
2024,"Jus de fruit de la passion ou maracudja, frais",61.7,0.18,0.015,,,,0.0,0.0,0.0,14.3,14.3,0.2,0.67,0.015,4.0,0.05,0.36,,17.0,,25.0,278.0,,6.0,0.06,0.0,525.0,0.0,,0.4,,18.2,0.0,0.1,2.24,,0.06,8.0,0.0,84.2,,,,,,,0.0,,0.0
13413,"Jus de fruit de la passion ou maracudja, prélevé à la Martinique, pur jus",7.7,0.37,,,,,,,0.0,,,,1.08,,,,,,,,,,,,,0.0,,,,,,54.3,,,,,,,,84.4,,,,,,,0.0,,0.0
2052,"Jus de fruit(s) et de légume(s), pur jus",42.8,0.0,0.0,,,,,,0.0,9.5,8.6,0.7,0.85,0.0,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0
2004,Jus de fruits (aliment moyen),46.8,0.13,0.04,,,,0.00038,0.00038,0.0,10.2,9.98,0.28,0.53,0.012,4.31,0.028,0.11,2.16,9.53,0.074,14.5,155.0,,5.01,0.04,0.0,60.8,5e-05,,0.14,,32.2,0.069,0.027,0.32,0.21,0.093,24.1,0.0,88.2,3.33,0.0084,2.56,0.11,0.16,3.11,0.02,0.083,0.0
2077,"Jus de fruits, à base de concentré (aliment moyen)",47.6,0.13,0.031,0.02,0.026,0.0073,0.0,0.0,0.0,10.4,10.2,0.36,0.55,0.012,8.7,0.03,0.095,3.49,9.86,0.12,14.4,148.0,3.76,5.03,0.031,0.0,139.0,0.0,,0.024,,32.1,0.081,0.048,0.47,0.24,0.12,24.4,0.0,88.8,3.61,,2.71,0.23,0.15,2.9,0.0,0.061,0.0
2072,"Jus de fruits, pur jus (aliment moyen)",46.6,0.11,0.046,,,,0.0011,0.0011,0.0,10.2,10.0,0.26,0.51,0.013,1.81,0.027,0.11,1.7,9.05,0.061,14.3,154.0,,5.45,0.045,0.0,29.5,5e-05,,0.16,,30.6,0.062,0.017,0.25,0.19,0.089,23.4,0.0,87.9,3.32,0.011,2.55,0.087,0.16,3.09,0.031,0.089,0.0
2039,"Jus de grenade, frais",47.2,0.0,0.0,,,,,,0.0,11.6,11.6,0.0,0.2,0.0025,3.0,,0.2,,,,8.0,200.0,,1.0,0.1,0.0,33.0,0.0,0.55,,,8.0,0.02,0.03,0.2,,0.31,6.0,,85.4,,,,,,,0.0,,0.0
13414,"Jus de grenade, prélevée à la Martinique",2.8,0.0,,,,,,,0.0,,,,0.69,,,,,,,,,,,,,0.0,,,,,,19.8,,,,,,,,87.0,,,,,,,0.0,,0.0
2017,"Jus de grenade, pur jus",54.0,0.29,0.077,,,,0.0,0.0,0.0,12.7,12.7,0.1,0.15,0.023,11.0,0.021,0.1,,7.0,0.095,11.0,214.0,,9.0,0.09,0.0,0.0,0.0,,10.4,,0.1,0.015,0.015,0.23,0.29,0.04,24.0,0.0,86.0,6.37,0.0,6.28,0.0,0.0,0.0,0.0,,0.0
2075,"Jus de légumes, pur jus (aliment moyen)",24.3,0.13,0.036,0.004,0.036,0.0047,0.0,0.0,0.0,4.69,4.48,0.37,0.72,0.33,8.94,0.068,0.44,0.88,11.6,0.08,23.1,258.0,0.71,130.0,0.13,0.0,4840.0,0.0,,10.4,,17.0,0.067,0.042,0.53,0.24,0.16,7.94,0.0,92.2,1.3,,1.19,,,1.15,0.0,0.0,0.0
13415,"Jus de lime, pur jus, prélevé à la Martinique",6.5,0.57,,,,,,,0.0,,,,0.35,,,,,,,,,,,,,0.0,,,,,,18.5,,,,,,,,92.4,,,,,,,0.0,,0.0
13416,"Jus de mandarine commune, pur jus filtré pasteurisé, prélevée à la Martinique",37.6,0.0,,,,,,,0.0,9.4,9.4,0.5,,,,,,,,,,,,,,0.0,,,,,,27.7,,,,,,59.5,,,2.2,,2.0,,,5.2,0.0,,0.0
13417,"Jus de mandarine commune, pur jus filtré, prélevée à la Martinique",42.1,0.57,,,,,,,0.0,8.63,8.63,0.5,0.61,,,,,,,,,102.0,,,,0.0,50.0,,,,,26.7,,,,,,39.9,,90.0,1.93,,1.87,,,4.83,0.0,,0.0
